ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN,GÊNERO_MAIOR_GRUPO,GÊNERO_MENOR_GRUPO,SERVIÇO TELEFÔNICO_MAIOR_GRUPO,SERVIÇO TELEFÔNICO_MENOR_GRUPO,PAGAMENTO_MENSAL_MEDIA,PAGAMENTO_MENSAL_MEDIANA,GÊNERO_CATCODES,CASADO_CATCODES,DEPENDENTES_CATCODES,SERVIÇO TELEFÔNICO_CATCODES,SERVICO_INTERNET_CATCODES,SERVICO_SEGURANCA_CATCODES,SUPORTE_TECNICO_CATCODES,STREAMINGTV_CATCODES,TIPO_CONTRATO_CATCODES,MÉTODO DE PAGAMENTO_CATCODES,CHURN_CATCODES,GÊNERO_MAIOR_GRUPO_CATCODES,GÊNERO_MENOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MAIOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MENOR_GRUPO_CATCODES
1960-UYCNN,macho,0,não,não,10,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,95.25,1021.55,não,macho,macho,sim,sim,95.25,95.25,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1
0348-SDKOL,fêmea,0,sim,não,58,sim,fibra óptica,não,sim,sim,mês a mês,cartão de crédito (automático),102.1,5885.4,sim,fêmea,fêmea,sim,sim,102.1,102.1,0,1,0,1,1,0,2,2,1,0,1,0,0,1,1
3190-FZATL,macho,0,não,sim,14,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.95,268.4,não,macho,macho,sim,sim,19.95,19.95,1,0,1,1,2,1,1,1,1,2,0,1,1,1,1
7336-RLLRH,macho,0,sim,não,27,sim,dsl,sim,sim,sim,um ano,cheque enviado,80.85,2204.35,não,macho,macho,sim,sim,80.85,80.85,1,1,0,1,0,2,2,2,2,2,0,1,1,1,1
4373-MAVJG,fêmea,0,sim,sim,14,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),90.9,1259.0,sim,fêmea,fêmea,sim,sim,90.9,90.9,0,1,1,1,1,0,0,0,1,3,1,0,0,1,1
8901-HJXTF,fêmea,0,sim,sim,12,não,dsl,não,não,não,mês a mês,cheque enviado,29.2,309.1,sim,fêmea,fêmea,não,não,29.2,29.2,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0
7710-JSYOA,fêmea,0,sim,sim,69,sim,fibra óptica,não,sim,não,dois anos,transferência bancária (automática),93.3,6398.05,não,fêmea,fêmea,sim,sim,93.3,93.3,0,1,1,1,1,0,2,0,0,3,0,0,0,1,1
5419-KLXBN,fêmea,0,sim,sim,25,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),89.15,2257.75,sim,fêmea,fêmea,sim,sim,89.15,89.15,0,1,1,1,1,0,0,2,1,3,1,0,0,1,1
3424-NMNBO,macho,1,sim,não,58,sim,fibra óptica,sim,não,sim,um ano,cheque eletrônico,108.85,6287.25,sim,macho,macho,sim,sim,108.85,108.85,1,1,0,1,1,2,0,2,2,1,1,1,1,1,1
9885-MFVSU,fêmea,0,sim,sim,35,não,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),46.35,1662.05,não,fêmea,fêmea,não,não,46.35,46.35,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0
4514-GFCFI,fêmea,1,não,não,16,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,84.75,1350.15,sim,fêmea,fêmea,sim,sim,84.75,84.75,0,0,0,1,1,0,0,2,1,1,1,0,0,1,1
0607-MVMGC,macho,0,sim,sim,45,sim,dsl,não,não,sim,um ano,cartão de crédito (automático),78.75,3600.65,não,macho,macho,sim,sim,78.75,78.75,1,1,1,1,0,0,0,2,2,0,0,1,1,1,1
3365-SAIGS,fêmea,0,não,não,17,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,83.55,1329.15,não,fêmea,fêmea,sim,sim,83.55,83.55,0,0,0,1,1,0,0,2,1,1,0,0,0,1,1
9828-AOQLM,fêmea,0,sim,sim,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,45.7,45.7,sim,fêmea,fêmea,sim,sim,45.7,45.7,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1
8022-BECSI,macho,0,não,não,22,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.6,422.5,não,macho,macho,sim,sim,19.6,19.6,1,0,0,1,2,1,1,1,2,2,0,1,1,1,1
8000-REIQB,fêmea,1,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.95,69.95,sim,fêmea,fêmea,sim,sim,69.95,69.95,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
9993-LHIEB,macho,0,sim,sim,67,sim,dsl,sim,sim,não,dois anos,cheque enviado,67.85,4627.65,não,macho,macho,sim,sim,67.85,67.85,1,1,1,1,0,2,2,0,0,2,0,1,1,1,1
0266-CLZKZ,fêmea,0,sim,sim,67,sim,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),105.65,6717.9,não,fêmea,fêmea,sim,sim,105.65,105.65,0,1,1,1,1,0,2,2,0,3,0,0,0,1,1
7615-ESMYF,fêmea,0,sim,não,2,não,dsl,não,não,sim,mês a mês,cheque eletrônico,44.6,97.1,sim,fêmea,fêmea,não,não,44.6,44.6,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0
3858-VOBET,macho,0,não,não,23,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.95,1710.45,sim,macho,macho,sim,sim,74.95,74.95,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
7020-OZKXZ,fêmea,1,não,não,9,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),75.5,637.4,não,fêmea,fêmea,sim,sim,75.5,75.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3977-QCRSL,fêmea,0,não,não,5,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.15,117.95,não,fêmea,fêmea,sim,sim,20.15,20.15,0,0,0,1,2,1,1,1,1,2,0,0,0,1,1
0017-DINOC,macho,0,não,não,54,não,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),45.2,2460.55,não,macho,macho,não,não,45.2,45.2,1,0,0,0,0,2,2,2,0,0,0,1,1,0,0
1447-PJGGA,fêmea,0,não,não,57,sim,fibra óptica,não,não,sim,dois anos,cheque eletrônico,95.25,5464.65,sim,fêmea,fêmea,sim,sim,95.25,95.25,0,0,0,1,1,0,0,2,0,1,1,0,0,1,1
8565-CLBZW,macho,0,não,não,24,sim,fibra óptica,não,não,sim,mês a mês,cheque enviado,89.85,2165.05,sim,macho,macho,sim,sim,89.85,89.85,1,0,0,1,1,0,0,2,1,2,1,1,1,1,1
9139-WQQDY,fêmea,0,sim,sim,49,sim,fibra óptica,não,não,sim,um ano,cheque enviado,100.45,4941.8,sim,fêmea,fêmea,sim,sim,100.45,100.45,0,1,1,1,1,0,0,2,2,2,1,0,0,1,1
0224-HJAPT,macho,0,não,não,5,sim,dsl,não,não,não,mês a mês,cheque eletrônico,47.15,223.15,sim,macho,macho,sim,sim,47.15,47.15,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
8086-OVPWV,macho,0,não,não,2,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.2,181.1,sim,macho,macho,sim,sim,80.2,80.2,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
9430-FRQOC,fêmea,0,não,sim,4,sim,fibra óptica,não,sim,não,mês a mês,cheque enviado,87.1,341.45,sim,fêmea,fêmea,sim,sim,87.1,87.1,0,0,1,1,1,0,2,0,1,2,1,0,0,1,1
7639-OPLNG,macho,0,sim,sim,70,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),79.25,5731.85,não,macho,macho,sim,sim,79.25,79.25,1,1,1,1,0,2,2,2,0,3,0,1,1,1,1
3074-GQWYX,macho,0,não,não,5,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),75.9,357.75,sim,macho,macho,sim,sim,75.9,75.9,1,0,0,1,1,0,0,0,1,3,1,1,1,1,1
1492-QGCLU,macho,0,sim,sim,53,sim,dsl,sim,sim,sim,mês a mês,cheque eletrônico,85.7,4616.1,não,macho,macho,sim,sim,85.7,85.7,1,1,1,1,0,2,2,2,1,1,0,1,1,1,1
6845-RGTYS,fêmea,0,sim,não,47,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,98.75,4533.7,sim,fêmea,fêmea,sim,sim,98.75,98.75,0,1,0,1,1,2,0,2,1,1,1,0,0,1,1
7328-OWMOM,fêmea,0,não,sim,31,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.1,589.25,não,fêmea,fêmea,sim,sim,20.1,20.1,0,0,1,1,2,1,1,1,2,0,0,0,0,1,1
4418-LZMSV,macho,0,sim,sim,13,sim,dsl,não,sim,não,mês a mês,transferência bancária (automática),61.8,750.1,não,macho,macho,sim,sim,61.8,61.8,1,1,1,1,0,0,2,0,1,3,0,1,1,1,1
5155-AZQPB,fêmea,0,sim,sim,28,sim,dsl,não,não,não,mês a mês,cheque enviado,49.9,1410.25,não,fêmea,fêmea,sim,sim,49.9,49.9,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1
8861-HGGKB,fêmea,0,não,não,10,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,86.45,830.85,sim,fêmea,fêmea,sim,sim,86.45,86.45,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
1087-GRUYI,macho,0,sim,não,38,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),20.4,743.5,não,macho,macho,sim,sim,20.4,20.4,1,1,0,1,2,1,1,1,0,3,0,1,1,1,1
7065-YUNRY,fêmea,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque enviado,45.3,45.3,sim,fêmea,fêmea,sim,sim,45.3,45.3,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1
7694-VLBWQ,macho,0,sim,não,67,sim,fibra óptica,não,não,sim,um ano,cheque eletrônico,104.1,7040.85,sim,macho,macho,sim,sim,104.1,104.1,1,1,0,1,1,0,0,2,2,1,1,1,1,1,1
2546-KZAAT,macho,0,sim,não,52,sim,dsl,sim,não,sim,um ano,cheque enviado,75.4,3865.45,não,macho,macho,sim,sim,75.4,75.4,1,1,0,1,0,2,0,2,2,2,0,1,1,1,1
0181-RITDD,macho,0,sim,sim,62,sim,fibra óptica,sim,sim,sim,dois anos,cheque enviado,108.15,6825.65,não,macho,macho,sim,sim,108.15,108.15,1,1,1,1,1,2,2,2,0,2,0,1,1,1,1
5989-PGKJB,fêmea,0,não,não,16,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,86.25,1340.1,não,fêmea,fêmea,sim,sim,86.25,86.25,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
4795-KTRTH,fêmea,1,sim,não,5,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,81.0,371.65,sim,fêmea,fêmea,sim,sim,81.0,81.0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
8272-ONJLV,macho,0,não,não,12,sim,fibra óptica,não,não,sim,um ano,cheque eletrônico,95.7,1184.0,não,macho,macho,sim,sim,95.7,95.7,1,0,0,1,1,0,0,2,2,1,0,1,1,1,1
1488-PBLJN,fêmea,0,sim,sim,72,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),116.85,8477.7,não,fêmea,fêmea,sim,sim,116.85,116.85,0,1,1,1,1,2,2,2,0,3,0,0,0,1,1
0308-GIQJT,macho,1,não,não,71,sim,fibra óptica,não,sim,sim,um ano,transferência bancária (automática),105.75,7382.85,não,macho,macho,sim,sim,105.75,105.75,1,0,0,1,1,0,2,2,2,3,0,1,1,1,1
3778-FOAQW,fêmea,0,sim,não,24,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.15,456.85,não,fêmea,fêmea,sim,sim,20.15,20.15,0,1,0,1,2,1,1,1,2,2,0,0,0,1,1
4452-ROHMO,fêmea,0,não,não,15,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.6,331.6,não,fêmea,fêmea,sim,sim,19.6,19.6,0,0,0,1,2,1,1,1,0,2,0,0,0,1,1
6481-OGDOO,macho,0,sim,não,67,sim,fibra óptica,sim,não,não,um ano,cartão de crédito (automático),90.6,6056.15,sim,macho,macho,sim,sim,90.6,90.6,1,1,0,1,1,2,0,0,2,0,1,1,1,1,1
3090-LETTY,macho,0,não,sim,2,sim,dsl,sim,não,não,mês a mês,transferência bancária (automática),60.95,134.6,não,macho,macho,sim,sim,60.95,60.95,1,0,1,1,0,2,0,0,1,3,0,1,1,1,1
5349-AZPEW,fêmea,0,sim,sim,5,não,dsl,não,não,não,mês a mês,cheque enviado,25.05,125.5,não,fêmea,fêmea,não,não,25.05,25.05,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0
3753-TSEMP,fêmea,0,sim,não,15,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,88.15,1390.6,sim,fêmea,fêmea,sim,sim,88.15,88.15,0,1,0,1,1,0,0,2,1,1,1,0,0,1,1
8305-VHZBZ,macho,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.2,20.2,sim,macho,macho,sim,sim,20.2,20.2,1,0,0,1,2,1,1,1,1,2,1,1,1,1,1
9720-JJJOR,macho,0,sim,sim,41,sim,dsl,sim,não,não,um ano,transferência bancária (automática),60.3,2511.3,não,macho,macho,sim,sim,60.3,60.3,1,1,1,1,0,2,0,0,2,3,0,1,1,1,1
8100-HZZLJ,fêmea,0,não,sim,43,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,63.95,2737.05,não,fêmea,fêmea,sim,sim,63.95,63.95,0,0,1,1,0,2,0,0,1,1,0,0,0,1,1
8775-ERLNB,macho,1,sim,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.3,74.3,não,macho,macho,sim,sim,74.3,74.3,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
8309-IEYJD,fêmea,1,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,70.6,70.6,não,fêmea,fêmea,sim,sim,70.6,70.6,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1
9172-JITSM,fêmea,0,sim,sim,26,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,90.8,2361.8,sim,fêmea,fêmea,sim,sim,90.8,90.8,0,1,1,1,1,0,0,2,1,1,1,0,0,1,1
6298-QDFNH,macho,0,não,não,22,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,79.35,1730.35,sim,macho,macho,sim,sim,79.35,79.35,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
7398-HPYZQ,macho,0,sim,não,71,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),90.55,6404.0,não,macho,macho,sim,sim,90.55,90.55,1,1,0,1,0,2,2,2,0,3,0,1,1,1,1
3546-GHEAE,macho,0,não,não,7,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.45,165.35,não,macho,macho,sim,sim,19.45,19.45,1,0,0,1,2,1,1,1,0,2,0,1,1,1,1
7361-YPXFS,fêmea,1,não,não,28,sim,dsl,não,sim,não,mês a mês,transferência bancária (automática),64.45,1867.6,não,fêmea,fêmea,sim,sim,64.45,64.45,0,0,0,1,0,0,2,0,1,3,0,0,0,1,1
6557-BZXLQ,macho,1,não,não,16,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.65,1043.3,não,macho,macho,sim,sim,69.65,69.65,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1
2550-QHZGP,macho,0,não,não,7,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.5,128.6,não,macho,macho,sim,sim,19.5,19.5,1,0,0,1,2,1,1,1,2,2,0,1,1,1,1
7519-JTWQH,fêmea,0,não,não,69,sim,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),110.5,7455.45,não,fêmea,fêmea,sim,sim,110.5,110.5,0,0,0,1,1,0,2,2,0,3,0,0,0,1,1
2538-OIMXF,fêmea,0,não,sim,1,não,dsl,não,não,não,mês a mês,cheque enviado,24.7,24.7,não,fêmea,fêmea,não,não,24.7,24.7,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0
8543-MSDMF,macho,0,não,não,3,sim,dsl,sim,não,sim,mês a mês,cheque eletrônico,77.4,206.15,não,macho,macho,sim,sim,77.4,77.4,1,0,0,1,0,2,0,2,1,1,0,1,1,1,1
9961-JBNMK,macho,1,não,não,21,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),96.8,2030.3,sim,macho,macho,sim,sim,96.8,96.8,1,0,0,1,1,0,0,2,1,3,1,1,1,1,1
1170-SASML,fêmea,0,sim,não,69,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),85.4,5869.4,não,fêmea,fêmea,sim,sim,85.4,85.4,0,1,0,1,1,0,0,0,1,3,0,0,0,1,1
4872-JCVCA,fêmea,0,sim,não,71,não,dsl,sim,sim,não,dois anos,transferência bancária (automática),47.6,3377.8,não,fêmea,fêmea,não,não,47.6,47.6,0,1,0,0,0,2,2,0,0,3,0,0,0,0,0
5346-BZCHP,fêmea,0,sim,sim,69,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.4,1346.2,não,fêmea,fêmea,sim,sim,19.4,19.4,0,1,1,1,2,1,1,1,0,2,0,0,0,1,1
2038-LLMLM,fêmea,0,não,não,48,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,103.85,4946.05,não,fêmea,fêmea,sim,sim,103.85,103.85,0,0,0,1,1,0,2,2,1,1,0,0,0,1,1
6173-ITPWD,macho,0,sim,não,47,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),83.35,4065.0,sim,macho,macho,sim,sim,83.35,83.35,1,1,0,1,1,0,0,0,1,3,1,1,1,1,1
9734-UYXQI,fêmea,0,não,não,2,sim,dsl,não,não,não,mês a mês,cheque eletrônico,49.4,106.55,sim,fêmea,fêmea,sim,sim,49.4,49.4,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
1216-BGTSP,macho,0,não,não,45,sim,fibra óptica,sim,sim,sim,mês a mês,cartão de crédito (automático),108.45,4964.7,não,macho,macho,sim,sim,108.45,108.45,1,0,0,1,1,2,2,2,1,0,0,1,1,1,1
4138-NAXED,macho,0,não,não,51,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),81.0,4085.75,não,macho,macho,sim,sim,81.0,81.0,1,0,0,1,1,0,0,0,1,3,0,1,1,1,1
2189-UXTKY,fêmea,0,sim,não,22,sim,dsl,sim,sim,sim,mês a mês,cheque eletrônico,79.2,1742.75,sim,fêmea,fêmea,sim,sim,79.2,79.2,0,1,0,1,0,2,2,2,1,1,1,0,0,1,1
0744-BIKKF,macho,0,não,não,72,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),86.65,6224.8,não,macho,macho,sim,sim,86.65,86.65,1,0,0,1,0,2,2,2,0,3,0,1,1,1,1
7483-IQWIB,macho,0,sim,sim,37,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,92.95,3415.25,não,macho,macho,sim,sim,92.95,92.95,1,1,1,1,1,0,0,2,1,1,0,1,1,1,1
5248-KWLAR,macho,0,sim,sim,71,sim,dsl,sim,sim,sim,dois anos,cheque eletrônico,90.35,6325.25,não,macho,macho,sim,sim,90.35,90.35,1,1,1,1,0,2,2,2,0,1,0,1,1,1,1
4958-GZWIY,macho,0,sim,sim,7,sim,dsl,não,não,não,mês a mês,cheque eletrônico,48.7,340.25,sim,macho,macho,sim,sim,48.7,48.7,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
7996-MHXLW,fêmea,0,não,não,66,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.15,1683.6,não,fêmea,fêmea,sim,sim,25.15,25.15,0,0,0,1,2,1,1,1,0,0,0,0,0,1,1
7833-PKIHD,macho,0,sim,sim,51,sim,dsl,sim,sim,sim,um ano,transferência bancária (automática),76.4,3966.3,não,macho,macho,sim,sim,76.4,76.4,1,1,1,1,0,2,2,2,2,3,0,1,1,1,1
7061-OVMIM,fêmea,0,sim,sim,30,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),19.55,608.5,não,fêmea,fêmea,sim,sim,19.55,19.55,0,1,1,1,2,1,1,1,2,3,0,0,0,1,1
5153-RTHKF,fêmea,0,não,não,34,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,85.35,2896.6,não,fêmea,fêmea,sim,sim,85.35,85.35,0,0,0,1,1,0,0,2,1,1,0,0,0,1,1
1852-QSWCD,macho,0,sim,sim,64,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,24.8,1514.85,não,macho,macho,sim,sim,24.8,24.8,1,1,1,1,2,1,1,1,0,2,0,1,1,1,1
4832-VRBMR,macho,1,sim,não,65,sim,fibra óptica,não,não,sim,um ano,transferência bancária (automática),103.15,6792.45,não,macho,macho,sim,sim,103.15,103.15,1,1,0,1,1,0,0,2,2,3,0,1,1,1,1
9079-LWTFD,macho,0,não,não,47,sim,fibra óptica,sim,sim,sim,mês a mês,cheque enviado,100.75,4669.2,não,macho,macho,sim,sim,100.75,100.75,1,0,0,1,1,2,2,2,1,2,0,1,1,1,1
6356-ELRKD,fêmea,0,não,não,1,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,95.6,95.6,sim,fêmea,fêmea,sim,sim,95.6,95.6,0,0,0,1,1,2,0,2,1,1,1,0,0,1,1
8624-GIOUT,fêmea,0,não,não,49,sim,dsl,sim,não,não,mês a mês,cartão de crédito (automático),59.75,2934.3,sim,fêmea,fêmea,sim,sim,59.75,59.75,0,0,0,1,0,2,0,0,1,0,1,0,0,1,1
3392-EHMNK,fêmea,0,sim,sim,67,sim,fibra óptica,não,sim,sim,dois anos,cartão de crédito (automático),94.1,6302.8,não,fêmea,fêmea,sim,sim,94.1,94.1,0,1,1,1,1,0,2,2,0,0,0,0,0,1,1
5986-WWXDV,macho,0,não,sim,39,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),19.35,779.2,não,macho,macho,sim,sim,19.35,19.35,1,0,1,1,2,1,1,1,2,3,0,1,1,1,1
3061-BCKYI,macho,0,não,não,14,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.9,283.75,não,macho,macho,sim,sim,19.9,19.9,1,0,0,1,2,1,1,1,1,2,0,1,1,1,1
6179-GJPSO,fêmea,1,não,não,43,sim,fibra óptica,sim,sim,sim,mês a mês,cartão de crédito (automático),108.15,4600.7,sim,fêmea,fêmea,sim,sim,108.15,108.15,0,0,0,1,1,2,2,2,1,0,1,0,0,1,1
7901-TBKJX,macho,1,não,não,56,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,101.05,5594.0,não,macho,macho,sim,sim,101.05,101.05,1,0,0,1,1,0,0,2,1,1,0,1,1,1,1
7228-PAQPD,fêmea,0,não,não,14,sim,dsl,não,sim,não,um ano,cartão de crédito (automático),59.1,772.85,não,fêmea,fêmea,sim,sim,59.1,59.1,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1
3177-LASXD,fêmea,0,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,71.35,71.35,sim,fêmea,fêmea,sim,sim,71.35,71.35,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
7746-QYVCO,macho,0,sim,sim,16,sim,dsl,sim,não,não,um ano,cheque enviado,55.85,857.8,não,macho,macho,sim,sim,55.85,55.85,1,1,1,1,0,2,0,0,2,2,0,1,1,1,1
5804-HYIEZ,macho,0,sim,sim,70,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,106.05,7554.05,não,macho,macho,sim,sim,106.05,106.05,1,1,1,1,1,2,0,2,1,1,0,1,1,1,1
9919-FZDED,macho,1,sim,não,72,sim,dsl,sim,não,sim,dois anos,cartão de crédito (automático),84.1,5981.65,não,macho,macho,sim,sim,84.1,84.1,1,1,0,1,0,2,0,2,0,0,0,1,1,1,1
5934-TSSAU,fêmea,0,sim,sim,23,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),75.3,1702.9,não,fêmea,fêmea,sim,sim,75.3,75.3,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
3486-KHMLI,macho,0,não,sim,21,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,24.7,467.15,não,macho,macho,sim,sim,24.7,24.7,1,0,1,1,2,1,1,1,1,2,0,1,1,1,1
4897-QSUYC,fêmea,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.15,20.15,sim,fêmea,fêmea,sim,sim,20.15,20.15,0,0,0,1,2,1,1,1,1,2,1,0,0,1,1
1084-UQCHV,macho,0,não,sim,1,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),69.75,69.75,sim,macho,macho,sim,sim,69.75,69.75,1,0,1,1,1,0,0,0,1,3,1,1,1,1,1
8290-YWKHZ,fêmea,1,sim,não,32,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,93.2,2931.0,sim,fêmea,fêmea,sim,sim,93.2,93.2,0,1,0,1,1,0,0,2,1,1,1,0,0,1,1
2955-BJZHG,macho,0,sim,sim,17,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,80.85,1400.85,sim,macho,macho,sim,sim,80.85,80.85,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1
3806-DXQOM,fêmea,0,não,não,4,não,dsl,sim,não,não,mês a mês,cheque eletrônico,33.65,137.85,sim,fêmea,fêmea,não,não,33.65,33.65,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0
6784-XYJAE,fêmea,0,não,não,36,sim,dsl,não,não,não,um ano,cheque eletrônico,55.8,1941.5,não,fêmea,fêmea,sim,sim,55.8,55.8,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1
3933-DQPWX,fêmea,0,não,não,50,não,dsl,não,sim,não,dois anos,cartão de crédito (automático),39.7,1932.75,não,fêmea,fêmea,não,não,39.7,39.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6661-EIPZC,fêmea,0,sim,sim,48,não,dsl,não,sim,não,mês a mês,cartão de crédito (automático),29.5,1423.05,não,fêmea,fêmea,não,não,29.5,29.5,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0
8957-THMOA,fêmea,0,não,sim,50,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),20.15,970.85,não,fêmea,fêmea,sim,sim,20.15,20.15,0,0,1,1,2,1,1,1,0,0,0,0,0,1,1
2251-PYLPB,macho,0,sim,não,72,sim,dsl,sim,sim,não,dois anos,cartão de crédito (automático),79.55,5810.9,não,macho,macho,sim,sim,79.55,79.55,1,1,0,1,0,2,2,0,0,0,0,1,1,1,1
