ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN
1084-UQCHV,macho,0,não,sim,1,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),69.75,69.75,sim
8290-YWKHZ,fêmea,1,sim,não,32,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,93.2,2931.0,sim
2955-BJZHG,macho,0,sim,sim,17,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,80.85,1400.85,sim
3806-DXQOM,fêmea,0,não,não,4,não,dsl,sim,não,não,mês a mês,cheque eletrônico,33.65,137.85,sim
6784-XYJAE,fêmea,0,não,não,36,sim,dsl,não,não,não,um ano,cheque eletrônico,55.8,1941.5,não
3933-DQPWX,fêmea,0,não,não,50,não,dsl,não,sim,não,dois anos,cartão de crédito (automático),39.7,1932.75,não
6661-EIPZC,fêmea,0,sim,sim,48,não,dsl,não,sim,não,mês a mês,cartão de crédito (automático),29.5,1423.05,não
8957-THMOA,fêmea,0,não,sim,50,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),20.15,970.85,não
2251-PYLPB,macho,0,sim,não,72,sim,dsl,sim,sim,não,dois anos,cartão de crédito (automático),79.55,5810.9,não
5555-RNPGT,macho,0,não,sim,10,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cartão de crédito (automático),24.8,223.9,não
1057-FOGLZ,fêmea,0,não,não,18,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.65,391.7,não
9300-RENDD,macho,0,não,não,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,79.95,79.95,sim
0761-AETCS,fêmea,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,19.3,19.3,sim
8087-LGYHQ,macho,0,não,não,9,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.05,811.65,não
4137-BTIKL,macho,0,não,não,2,sim,fibra óptica,sim,não,não,mês a mês,cheque enviado,90.75,174.75,não
2190-BCXEC,fêmea,0,sim,não,40,sim,fibra óptica,não,sim,não,mês a mês,cartão de crédito (automático),78.85,3126.85,não
6227-FBDXH,macho,0,sim,não,69,sim,fibra óptica,não,não,sim,um ano,transferência bancária (automática),99.5,6841.45,não
2153-MREFK,fêmea,0,sim,não,37,sim,fibra óptica,sim,sim,não,um ano,cheque eletrônico,99.2,3754.6,sim
2911-WDXMV,macho,0,não,sim,18,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),80.55,1406.65,não
7206-PQBBZ,macho,1,sim,não,11,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.2,834.7,não
3106-ULWFW,fêmea,0,sim,não,8,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),85.2,627.4,sim
0925-VYDLG,fêmea,0,não,não,3,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,75.25,242.0,sim
4547-FZJWE,macho,0,sim,sim,55,sim,dsl,sim,não,não,um ano,cartão de crédito (automático),59.45,3157.0,não
7422-WNBTY,macho,0,sim,não,33,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,93.35,3092.0,não
0842-IWYCP,fêmea,0,não,não,46,sim,dsl,não,não,não,mês a mês,transferência bancária (automática),44.95,2168.9,não
3521-HTQTV,macho,0,não,não,34,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),26.1,980.35,não
3744-ZBHON,fêmea,0,não,não,3,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,20.2,65.95,não
3373-DIUUN,macho,0,sim,sim,30,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,21.25,711.9,não
8383-SGHJU,fêmea,0,não,não,33,sim,dsl,sim,sim,não,um ano,cheque eletrônico,59.4,1952.8,não
7607-QKKTJ,macho,0,sim,sim,45,sim,fibra óptica,não,não,não,um ano,cartão de crédito (automático),95.0,4368.85,não
7707-PYBBH,macho,0,não,não,40,sim,dsl,sim,sim,não,mês a mês,cheque enviado,61.9,2647.1,não
8984-HPEMB,fêmea,0,não,não,71,sim,fibra óptica,sim,sim,sim,dois anos,cheque eletrônico,118.65,8477.6,não
4349-GFQHK,macho,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,54.35,54.35,sim
4139-DETXS,fêmea,0,sim,sim,72,não,dsl,sim,sim,sim,dois anos,transferência bancária (automática),64.45,4528.0,não
9779-DPNEJ,fêmea,0,sim,sim,22,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.15,1790.65,não
9805-FILKB,macho,0,sim,sim,46,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),20.2,845.6,não
5793-YOLJN,fêmea,0,sim,sim,55,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,21.0,1210.3,não
0673-IGUQO,macho,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.45,20.45,não
4123-FCVCB,fêmea,0,não,não,12,sim,dsl,não,sim,sim,um ano,cheque enviado,75.85,854.45,não
8819-IMISP,macho,0,não,não,31,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.45,2429.1,não
7802-EFKNY,macho,0,sim,não,5,não,dsl,não,não,não,mês a mês,cheque eletrônico,24.95,100.4,sim
8311-UEUAB,fêmea,0,sim,sim,67,sim,dsl,sim,não,sim,dois anos,cheque eletrônico,75.5,5229.45,não
5858-EAFCZ,macho,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque enviado,44.45,44.45,não
8035-BUYVG,macho,0,sim,não,40,não,dsl,sim,não,não,um ano,cheque eletrônico,42.35,1716.45,sim
1163-ONYEY,macho,0,sim,sim,41,sim,dsl,sim,não,sim,mês a mês,cartão de crédito (automático),74.55,3023.55,não
9787-XVQIU,macho,0,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,75.3,75.3,sim
8945-MUQUF,macho,0,não,não,51,sim,fibra óptica,sim,não,sim,um ano,cheque eletrônico,94.8,4837.6,sim
5656-MJEFC,macho,0,sim,sim,42,não,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),48.15,2032.3,não
6082-OQFBA,macho,0,sim,sim,23,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.65,436.9,não
8051-HJRLT,fêmea,1,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.55,70.55,sim
8974-OVACP,fêmea,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.15,20.15,não
4010-YLMVT,fêmea,0,não,não,56,sim,fibra óptica,sim,não,sim,mês a mês,cartão de crédito (automático),106.6,5893.95,não
1379-FRVEB,macho,0,não,sim,15,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,91.0,1430.05,não
8612-GXIDD,macho,0,sim,sim,12,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),25.4,313.0,não
6288-CHQJB,fêmea,0,sim,sim,54,sim,dsl,sim,sim,não,dois anos,transferência bancária (automática),69.95,3871.85,não
8160-HOWOX,fêmea,0,não,não,7,sim,dsl,não,não,sim,mês a mês,cheque eletrônico,66.85,458.1,não
3023-GFLBR,fêmea,0,sim,sim,33,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),86.15,2745.7,sim
6648-INWPS,macho,0,sim,sim,16,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,20.15,341.35,não
4223-BKEOR,fêmea,0,não,sim,21,sim,dsl,sim,não,não,um ano,cheque enviado,64.85,1336.8,não
4079-VTGLK,macho,1,sim,não,30,sim,dsl,não,não,sim,dois anos,cheque eletrônico,74.85,2181.75,não
1763-WQFUK,macho,0,não,não,3,sim,dsl,não,sim,não,mês a mês,cheque enviado,50.5,147.75,não
1391-UBDAR,macho,0,não,não,11,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,72.9,818.45,não
8894-JVDCV,fêmea,0,não,não,62,sim,fibra óptica,sim,sim,sim,um ano,cartão de crédito (automático),115.05,7133.45,não
2023-VQFDL,macho,0,não,não,18,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,19.0,348.8,não
1345-GKDZZ,macho,0,não,sim,6,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.55,128.6,não
2014-MKGMH,fêmea,0,não,não,46,sim,fibra óptica,não,não,sim,um ano,cheque eletrônico,101.1,4674.4,não
5628-FCGYG,macho,0,não,não,21,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,84.1,1737.45,não
2560-WBWXF,macho,0,não,não,68,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),24.15,1498.85,não
0248-IPDFW,fêmea,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,50.1,50.1,não
7978-DKUQH,fêmea,0,sim,não,25,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.6,1797.75,não
4335-UPJSI,fêmea,0,não,sim,24,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.75,498.1,não
0524-IAVZO,fêmea,0,sim,não,30,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.0,2624.25,sim
2737-YNGYW,fêmea,0,não,não,2,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.55,184.1,sim
1784-EZDKJ,macho,0,sim,não,51,sim,fibra óptica,não,não,sim,um ano,transferência bancária (automática),106.8,5498.8,não
9297-FVVDH,fêmea,0,sim,sim,57,sim,dsl,sim,sim,sim,dois anos,cheque eletrônico,84.5,4845.4,não
8007-YYPWD,fêmea,0,não,não,15,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),25.05,369.1,não
7101-HRBLJ,fêmea,0,sim,sim,72,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),83.7,6096.9,não
5159-YFPKQ,fêmea,0,não,não,2,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,75.8,160.75,sim
6635-CPNUN,macho,0,sim,não,28,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),96.6,2684.35,não
4021-RQSNY,macho,1,sim,não,29,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,98.5,3004.15,sim
5453-YBTWV,macho,0,sim,sim,70,sim,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),101.1,6994.8,não
5039-LZRQT,fêmea,0,não,não,13,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.2,273.25,não
2931-VUVJN,fêmea,1,sim,não,59,sim,fibra óptica,sim,sim,não,um ano,cheque eletrônico,94.05,5483.9,não
9061-TIHDA,macho,1,sim,não,13,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,95.25,1233.65,sim
8699-ASUFO,macho,1,sim,não,7,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,74.4,527.9,sim
6418-PIQSP,fêmea,0,sim,não,62,sim,dsl,sim,sim,sim,dois anos,cheque enviado,81.0,4985.9,não
8220-OCUFY,fêmea,0,não,não,21,sim,dsl,sim,sim,não,um ano,cheque eletrônico,60.25,1258.35,não
3995-WFCSM,fêmea,0,não,não,2,sim,dsl,não,não,não,mês a mês,cheque eletrônico,60.85,111.4,não
1895-QTKDO,fêmea,0,não,não,1,sim,dsl,não,não,não,mês a mês,cartão de crédito (automático),43.95,43.95,não
2038-OEQZH,macho,0,não,não,4,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,86.05,308.1,não
1178-PZGAB,fêmea,0,não,não,19,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.25,383.65,não
7927-AUXBZ,fêmea,0,não,não,30,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,85.15,2555.9,sim
2626-VEEWG,macho,0,sim,sim,67,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.4,1284.2,não
2878-RMWXY,macho,1,sim,não,72,sim,fibra óptica,sim,não,não,dois anos,cartão de crédito (automático),102.65,7550.3,não
1657-DYMBM,macho,0,sim,não,53,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.9,1110.05,não
7311-MQJCH,fêmea,0,não,não,5,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,19.55,99.6,não
7375-WMVMT,macho,1,sim,não,71,sim,fibra óptica,não,sim,não,dois anos,cartão de crédito (automático),95.5,6707.15,não
1136-XGEQU,fêmea,0,sim,sim,50,sim,dsl,não,sim,sim,um ano,cartão de crédito (automático),84.15,4164.4,não
2530-FMFXO,macho,0,sim,sim,56,sim,fibra óptica,não,sim,sim,dois anos,cheque eletrônico,103.2,5873.75,não
6844-DZKRF,macho,0,não,não,2,sim,dsl,não,sim,não,mês a mês,cartão de crédito (automático),50.2,109.25,não
4695-WJZUE,fêmea,1,não,não,2,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,88.55,179.25,sim
7619-ODSGN,macho,0,sim,sim,24,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,54.75,1338.15,sim
5970-GHJAW,macho,0,sim,sim,46,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.95,862.4,não
8879-XUAHX,macho,0,sim,não,71,sim,fibra óptica,sim,sim,sim,dois anos,cheque eletrônico,116.25,8564.75,não
3689-MOZGR,fêmea,0,não,não,29,não,dsl,não,sim,não,mês a mês,cheque eletrônico,31.2,926.2,não
4195-PNGZS,macho,0,sim,sim,69,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),24.45,1718.2,não
5003-XZWWO,macho,0,sim,não,71,sim,dsl,não,sim,sim,dois anos,cartão de crédito (automático),84.2,5956.85,não
3988-RQIXO,fêmea,1,não,não,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,91.3,91.3,sim
7622-FWGEW,macho,1,sim,não,56,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),85.65,4824.45,não
6922-NCEDI,macho,0,não,sim,56,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,21.2,1238.65,não
2514-GINMM,macho,0,não,não,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,79.5,79.5,sim
9891-NQDBD,fêmea,0,sim,não,28,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,25.55,672.2,não
6131-IUNXN,fêmea,0,sim,sim,19,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.2,382.2,não
8548-AWOFC,macho,0,sim,não,66,sim,dsl,não,sim,não,mês a mês,cheque eletrônico,63.85,4264.6,não
9798-DRYDS,fêmea,0,sim,sim,17,sim,dsl,não,sim,não,um ano,cheque enviado,61.95,1070.7,não
8532-UEFWH,macho,0,sim,sim,52,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,25.75,1345.85,não
6296-DDOOR,fêmea,0,não,não,19,sim,dsl,não,não,sim,um ano,cheque eletrônico,58.2,1045.25,não
7951-VRDVK,fêmea,0,não,não,36,sim,dsl,sim,sim,sim,um ano,transferência bancária (automática),85.85,3003.55,não
5931-FLJJF,macho,1,sim,não,7,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,70.1,467.55,sim
4815-YOSUK,macho,0,sim,sim,72,sim,fibra óptica,sim,sim,não,um ano,cartão de crédito (automático),104.9,7537.5,não
2659-VXMWZ,macho,0,sim,sim,67,sim,fibra óptica,sim,não,sim,um ano,cheque eletrônico,111.3,7482.1,sim
0380-NEAVX,macho,1,não,não,34,sim,fibra óptica,não,não,sim,um ano,cheque eletrônico,99.85,3343.15,não
3207-OYBWH,macho,1,sim,não,57,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),95.25,5427.05,sim
4285-GYRQC,fêmea,0,sim,não,7,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,86.25,587.1,sim
7216-EWTRS,fêmea,1,sim,não,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,100.8,100.8,sim
4365-MSDYN,macho,0,sim,não,8,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),19.55,161.15,não
7036-TYDEC,fêmea,0,não,não,69,sim,fibra óptica,não,sim,sim,dois anos,cheque eletrônico,104.0,7028.5,não
5802-ADBRC,fêmea,0,sim,não,50,sim,fibra óptica,sim,não,sim,um ano,cheque enviado,104.4,5232.9,não
8076-FEZKJ,macho,0,não,não,10,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.5,225.85,não
5197-YPYBZ,fêmea,0,sim,sim,12,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.25,274.7,não
8337-MSSXB,fêmea,0,não,não,14,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,86.3,1180.95,sim
4312-GVYNH,fêmea,0,sim,não,70,não,dsl,sim,sim,não,dois anos,transferência bancária (automática),49.85,3370.2,não
8495-LJDFO,fêmea,1,não,não,64,sim,fibra óptica,sim,sim,sim,mês a mês,transferência bancária (automática),108.95,7111.3,não
0839-JTCUD,fêmea,0,sim,sim,66,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),89.9,5958.85,não
5494-WOZRZ,fêmea,0,sim,sim,71,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),82.0,5999.85,não
1302-UHBDD,macho,1,não,não,20,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,89.95,1648.45,não
2234-EOFPT,macho,0,sim,não,72,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),79.35,5753.25,não
8619-IJNDK,fêmea,0,sim,sim,71,sim,dsl,sim,sim,não,dois anos,cartão de crédito (automático),64.05,4492.9,não
8378-LKJAF,macho,0,sim,sim,38,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),101.15,3956.7,não
8182-BJDSI,fêmea,0,não,não,28,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,89.95,2625.55,sim
2528-HFYZX,macho,1,sim,não,17,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,76.45,1233.4,sim
1153-GNOLC,macho,0,não,não,33,não,dsl,não,não,sim,um ano,cheque eletrônico,39.1,1309.0,não
3298-QEICA,fêmea,0,sim,sim,23,não,dsl,sim,sim,não,dois anos,cheque enviado,34.6,813.45,não
0788-DXBFY,macho,0,sim,sim,58,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,19.55,1108.8,não
3597-YASZG,fêmea,1,sim,não,70,sim,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),104.45,7349.35,não
3496-LFSZU,macho,0,sim,não,4,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.5,294.2,não
5242-UOWHD,macho,0,sim,sim,45,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.35,929.2,não
2482-CZGBB,macho,0,não,não,10,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.0,740.0,sim
6479-SZPLM,macho,0,sim,sim,36,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.45,754.5,não
8097-VBQTZ,macho,0,não,não,54,sim,dsl,sim,sim,sim,mês a mês,cheque enviado,69.9,3883.3,não
4500-HKANN,macho,0,sim,sim,23,sim,dsl,não,sim,não,dois anos,cheque enviado,59.7,1414.2,não
9917-KWRBE,fêmea,0,sim,sim,41,sim,dsl,sim,não,sim,um ano,cartão de crédito (automático),78.35,3211.2,não
3420-ZDBMA,macho,1,não,não,5,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,71.45,371.6,não
2212-LYASK,macho,0,sim,sim,27,não,dsl,não,não,não,um ano,cartão de crédito (automático),45.85,1246.4,não
1393-IMKZG,fêmea,0,não,não,1,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,95.85,95.85,não
8069-RHUXK,fêmea,0,sim,sim,67,não,dsl,sim,sim,não,dois anos,cartão de crédito (automático),35.7,2545.7,não
3398-GCPMU,fêmea,1,sim,sim,72,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),89.55,6448.85,não
2908-WGAXL,fêmea,0,sim,sim,56,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),24.95,1468.9,não
3378-AJRAO,macho,0,sim,sim,44,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,24.85,1013.6,não
1013-QCWAM,fêmea,1,sim,não,66,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,100.8,6690.75,não
0866-QLSIR,fêmea,0,não,não,34,sim,dsl,sim,sim,não,um ano,cheque enviado,64.4,2088.75,sim
6050-FFXES,fêmea,0,sim,não,69,sim,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),105.35,7240.65,não
7181-BQYBV,fêmea,0,sim,sim,1,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,102.45,102.45,sim
0362-RAOQO,fêmea,0,não,não,40,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.65,830.25,não
9554-DFKIC,macho,0,sim,sim,30,sim,dsl,sim,não,não,mês a mês,transferência bancária (automática),54.45,1588.7,não
5527-ACHSO,fêmea,0,não,não,11,sim,dsl,não,sim,sim,mês a mês,cheque enviado,70.5,829.3,não
0829-DDVLK,fêmea,0,não,não,15,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.1,302.45,não
1399-UBQIU,macho,0,não,não,11,sim,dsl,não,não,sim,mês a mês,cheque eletrônico,69.35,712.25,não
1813-JLKWR,fêmea,0,sim,sim,64,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),19.8,1336.65,não
0336-PIKEI,macho,1,sim,não,72,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),74.4,5360.75,não
7322-OCWHC,macho,1,sim,não,72,sim,fibra óptica,sim,sim,não,dois anos,transferência bancária (automática),93.05,6735.05,não
9537-VHDTA,fêmea,0,não,sim,1,sim,dsl,sim,não,não,mês a mês,cheque enviado,51.2,51.2,não
4957-TIALW,fêmea,0,não,sim,15,sim,dsl,sim,sim,não,um ano,cartão de crédito (automático),65.6,1010.0,não
2054-PJOCK,fêmea,0,não,não,60,sim,dsl,não,sim,sim,um ano,cartão de crédito (automático),80.55,4847.05,não
9150-HEPMB,macho,0,não,não,56,sim,dsl,sim,não,não,um ano,cheque enviado,52.7,3019.7,não
9030-QGZNL,fêmea,0,não,não,8,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.85,161.65,não
6204-IEUXJ,fêmea,0,não,não,3,sim,fibra óptica,não,sim,não,mês a mês,cartão de crédito (automático),80.1,217.55,sim
3126-WQMGH,fêmea,0,sim,não,49,sim,dsl,não,não,não,mês a mês,cartão de crédito (automático),52.15,2583.75,não
4529-CKBCL,fêmea,0,não,não,2,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,80.2,146.05,sim
2506-CLAKW,fêmea,0,não,não,6,sim,fibra óptica,sim,sim,não,mês a mês,transferência bancária (automática),98.15,567.45,sim
7176-WRTNX,macho,0,não,não,70,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),114.95,7711.25,não
1583-IHQZE,macho,0,não,não,12,sim,fibra óptica,não,sim,sim,mês a mês,cheque enviado,112.95,1384.75,sim
5732-IKGQH,macho,1,sim,não,52,sim,fibra óptica,sim,sim,sim,um ano,transferência bancária (automática),104.45,5481.25,não
9239-GZHZE,fêmea,0,sim,não,72,sim,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),113.65,8124.2,não
7205-BAIAD,fêmea,0,não,não,40,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),20.6,827.3,não
0151-ONTOV,fêmea,0,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,70.9,70.9,sim
4140-MUHUG,fêmea,1,não,não,3,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,86.85,220.95,sim
0093-EXYQL,fêmea,1,não,não,40,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,91.55,3673.6,não
8064-RAVOH,macho,0,não,sim,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,49.85,49.85,não
0219-QAERP,macho,0,sim,não,30,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),19.8,576.65,não
0320-JDNQG,macho,0,sim,sim,23,sim,fibra óptica,sim,sim,sim,mês a mês,cheque eletrônico,99.85,2331.3,sim
7180-PISOG,macho,0,sim,sim,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.5,74.5,sim
9168-INPSZ,fêmea,1,sim,não,44,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,104.15,4495.65,não
3571-RFHAR,macho,0,não,não,65,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,109.15,6941.2,sim
0015-UOCOJ,fêmea,1,não,não,7,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,48.2,340.35,não
5334-AFQJB,macho,1,não,não,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.1,1789.9,não
2754-SDJRD,fêmea,1,não,não,8,sim,fibra óptica,não,sim,sim,mês a mês,cartão de crédito (automático),100.15,908.55,não
9578-VRMNM,fêmea,0,não,não,16,sim,dsl,não,não,não,mês a mês,cartão de crédito (automático),65.2,1043.35,sim
1587-FKLZB,macho,1,sim,sim,66,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),99.5,6822.15,sim
6140-QNRQQ,macho,0,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,71.55,71.55,sim
8963-JLGJT,macho,0,não,sim,3,sim,dsl,sim,não,não,mês a mês,cheque enviado,55.9,157.55,não
4307-KTUMW,macho,0,sim,não,53,sim,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,93.9,5029.2,sim
1465-LNTLJ,macho,1,sim,não,8,sim,dsl,não,sim,não,mês a mês,cartão de crédito (automático),64.4,581.7,não
5440-FLBQG,macho,1,sim,não,69,sim,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),108.4,7318.2,sim
2135-DQWAQ,fêmea,0,não,não,5,sim,fibra óptica,não,não,sim,mês a mês,cheque enviado,85.3,420.45,não
4056-QHXHZ,fêmea,0,sim,sim,72,sim,fibra óptica,sim,sim,sim,dois anos,cheque enviado,107.45,7576.7,não
7470-MCQTK,fêmea,0,sim,não,13,não,dsl,não,não,sim,mês a mês,transferência bancária (automática),48.75,633.4,sim
